STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,SECTOR,Secteur institutionnel,STANDARD_REVENUE,Catégorie de recettes,CTRY_SPECIFIC_REVENUE,Catégorie de recettes spécifique au pays,UNIT_MEASURE,Unité de mesure,FREQ,Fréquence d'observation,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,REVENUE_CODE,Code recette,DECIMALS,Décimales,CURRENCY,Monnaie
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2008,,0.049225,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2008,,5.71784,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2008,,7.903245,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2008,,2.136179,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2009,,2.477617,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2009,,9.168503,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2009,,6.631754,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2009,,0.059131,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2010,,0.051272,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2010,,6.386263,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2010,,8.589805,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2010,,2.15227,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2011,,2.612742,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2011,,8.922319,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2011,,6.25593,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2011,,0.053647,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2012,,0.050649,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2012,,6.058705,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2012,,8.678598,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2012,,2.569244,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2013,,2.335537,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2013,,8.497555,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2013,,6.113176,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2013,,0.048841,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2014,,0.049393,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2014,,5.833669,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2014,,8.390307,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2014,,2.507246,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2015,,2.381272,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2015,,8.260941,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2015,,5.829044,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2015,,0.050625,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2016,,0.052164,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2016,,6.003865,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2016,,8.146607,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2016,,2.090578,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2017,,2.322522,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2017,,8.372778,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2017,,5.995255,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2017,,0.055,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2018,,0.08473,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2018,,6.362194,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2018,,9.118465,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2018,,2.671541,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2019,,2.771584,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2019,,9.522964,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2019,,6.661645,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2019,,0.089735,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2020,,0.094848,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2020,,6.571223,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2000,Cotisations de sécurité sociale (CSS),_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2020,,9.914214,,A,Normal value,0,Units,2000,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LVA,Lettonie,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2020,,3.248144,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
